GEOID,B23022_001E,B23022_002E,B23022_003E,B23022_004E,B23022_005E,B23022_006E,B23022_007E,B23022_008E,B23022_009E,B23022_010E,B23022_011E,B23022_012E,B23022_013E,B23022_014E,B23022_015E,B23022_016E,B23022_017E,B23022_018E,B23022_019E,B23022_020E,B23022_021E,B23022_022E,B23022_023E,B23022_024E,B23022_025E,B23022_026E,B23022_027E,B23022_028E,B23022_029E,B23022_030E,B23022_031E,B23022_032E,B23022_033E,B23022_034E,B23022_035E,B23022_036E,B23022_037E,B23022_038E,B23022_039E,B23022_040E,B23022_041E,B23022_042E,B23022_043E,B23022_044E,B23022_045E,B23022_046E,B23022_047E,B23022_048E,B23022_049E
37133000901,736.0,388.0,369.0,330.0,298.0,0.0,0.0,0.0,17.0,15.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,19.0,348.0,253.0,150.0,79.0,0.0,24.0,21.0,10.0,16.0,47.0,13.0,11.0,2.0,0.0,0.0,21.0,56.0,0.0,0.0,37.0,19.0,0.0,0.0,95.0
37133000902,4574.0,3313.0,3216.0,3149.0,2859.0,44.0,37.0,94.0,78.0,37.0,67.0,56.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,1261.0,713.0,463.0,315.0,11.0,31.0,32.0,13.0,61.0,250.0,119.0,0.0,15.0,17.0,42.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,548.0
37133001000,5685.0,5127.0,5127.0,5115.0,4533.0,0.0,127.0,210.0,222.0,23.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,558.0,473.0,368.0,303.0,0.0,14.0,34.0,17.0,0.0,92.0,85.0,0.0,0.0,0.0,7.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,13.0,85.0
37133001101,3042.0,1449.0,1200.0,999.0,921.0,23.0,38.0,0.0,17.0,0.0,112.0,73.0,24.0,9.0,0.0,6.0,0.0,89.0,0.0,0.0,63.0,0.0,26.0,0.0,249.0,1593.0,872.0,392.0,392.0,0.0,0.0,0.0,0.0,0.0,411.0,234.0,0.0,36.0,61.0,6.0,74.0,69.0,0.0,0.0,28.0,0.0,28.0,13.0,721.0
37133001102,3419.0,2290.0,1801.0,1425.0,1049.0,16.0,160.0,70.0,93.0,37.0,348.0,235.0,0.0,22.0,18.0,17.0,56.0,28.0,0.0,0.0,0.0,0.0,28.0,0.0,489.0,1129.0,838.0,672.0,612.0,0.0,0.0,0.0,46.0,14.0,166.0,45.0,0.0,0.0,52.0,51.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,291.0
37133001201,2213.0,1146.0,943.0,771.0,458.0,33.0,156.0,22.0,102.0,0.0,172.0,162.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203.0,1067.0,898.0,424.0,216.0,146.0,23.0,12.0,27.0,0.0,474.0,271.0,0.0,0.0,0.0,175.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169.0
37133001202,4531.0,2441.0,2044.0,1889.0,1862.0,27.0,0.0,0.0,0.0,0.0,141.0,89.0,0.0,32.0,0.0,0.0,20.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,397.0,2090.0,1686.0,1225.0,1040.0,61.0,32.0,63.0,0.0,29.0,408.0,133.0,42.0,0.0,16.0,150.0,67.0,53.0,13.0,20.0,20.0,0.0,0.0,0.0,404.0
37133001301,3257.0,1224.0,1066.0,1030.0,1030.0,0.0,0.0,0.0,0.0,0.0,36.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.0,2033.0,1713.0,1142.0,647.0,0.0,147.0,0.0,166.0,182.0,571.0,168.0,0.0,163.0,223.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0
37133001302,2387.0,1421.0,912.0,713.0,644.0,24.0,45.0,0.0,0.0,0.0,128.0,128.0,0.0,0.0,0.0,0.0,0.0,71.0,0.0,0.0,0.0,0.0,0.0,71.0,509.0,966.0,612.0,345.0,228.0,0.0,35.0,0.0,82.0,0.0,267.0,202.0,0.0,0.0,0.0,24.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,354.0
37133001303,1233.0,580.0,363.0,314.0,314.0,0.0,0.0,0.0,0.0,0.0,49.0,24.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217.0,653.0,653.0,618.0,365.0,0.0,96.0,0.0,0.0,157.0,35.0,20.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37133001304,6024.0,3046.0,2965.0,2518.0,2369.0,0.0,0.0,0.0,82.0,67.0,175.0,152.0,0.0,0.0,0.0,0.0,23.0,272.0,0.0,0.0,194.0,0.0,0.0,78.0,81.0,2978.0,1973.0,1138.0,1099.0,0.0,0.0,39.0,0.0,0.0,512.0,182.0,0.0,72.0,129.0,94.0,35.0,323.0,0.0,0.0,0.0,0.0,43.0,280.0,1005.0
37133001400,2434.0,1247.0,922.0,797.0,700.0,0.0,24.0,43.0,25.0,5.0,109.0,84.0,0.0,0.0,10.0,15.0,0.0,16.0,10.0,0.0,0.0,0.0,0.0,6.0,325.0,1187.0,715.0,522.0,377.0,0.0,78.0,37.0,0.0,30.0,150.0,26.0,36.0,13.0,0.0,8.0,67.0,43.0,6.0,0.0,0.0,16.0,12.0,9.0,472.0
37133001500,1784.0,910.0,796.0,738.0,671.0,0.0,8.0,0.0,0.0,59.0,58.0,48.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0,874.0,615.0,478.0,273.0,15.0,91.0,32.0,0.0,67.0,90.0,9.0,0.0,40.0,0.0,0.0,41.0,47.0,47.0,0.0,0.0,0.0,0.0,0.0,259.0
37133001700,1425.0,830.0,778.0,711.0,615.0,19.0,0.0,57.0,0.0,20.0,67.0,33.0,0.0,0.0,15.0,14.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,595.0,452.0,300.0,245.0,0.0,0.0,31.0,0.0,24.0,137.0,67.0,0.0,8.0,10.0,0.0,52.0,15.0,10.0,0.0,0.0,0.0,0.0,5.0,143.0
37133001800,1439.0,905.0,672.0,556.0,409.0,16.0,43.0,51.0,10.0,27.0,67.0,14.0,6.0,8.0,7.0,0.0,32.0,49.0,7.0,0.0,0.0,36.0,0.0,6.0,233.0,534.0,298.0,216.0,138.0,0.0,17.0,21.0,35.0,5.0,68.0,11.0,35.0,0.0,8.0,0.0,14.0,14.0,12.0,0.0,0.0,0.0,2.0,0.0,236.0
37133002100,3676.0,1837.0,1641.0,1410.0,1296.0,11.0,0.0,57.0,10.0,36.0,212.0,122.0,11.0,35.0,0.0,20.0,24.0,19.0,0.0,0.0,0.0,0.0,0.0,19.0,196.0,1839.0,1188.0,841.0,744.0,29.0,49.0,19.0,0.0,0.0,333.0,138.0,0.0,55.0,32.0,95.0,13.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,651.0
37133002201,3054.0,1571.0,1378.0,1259.0,945.0,149.0,37.0,75.0,44.0,9.0,88.0,43.0,9.0,18.0,18.0,0.0,0.0,31.0,25.0,0.0,0.0,0.0,6.0,0.0,193.0,1483.0,1170.0,811.0,543.0,215.0,31.0,0.0,17.0,5.0,246.0,78.0,44.0,18.0,11.0,73.0,22.0,113.0,41.0,0.0,33.0,0.0,0.0,39.0,313.0
37133002202,2922.0,1509.0,1239.0,1152.0,938.0,0.0,56.0,32.0,0.0,126.0,67.0,33.0,0.0,0.0,25.0,0.0,9.0,20.0,0.0,0.0,0.0,0.0,20.0,0.0,270.0,1413.0,878.0,545.0,439.0,0.0,4.0,55.0,47.0,0.0,310.0,167.0,0.0,17.0,41.0,50.0,35.0,23.0,7.0,0.0,0.0,0.0,0.0,16.0,535.0
37133002300,3344.0,1471.0,1230.0,1111.0,943.0,59.0,0.0,41.0,47.0,21.0,110.0,16.0,0.0,0.0,24.0,49.0,21.0,9.0,0.0,0.0,0.0,0.0,0.0,9.0,241.0,1873.0,1318.0,797.0,576.0,9.0,15.0,32.0,0.0,165.0,466.0,106.0,101.0,4.0,8.0,116.0,131.0,55.0,25.0,0.0,0.0,30.0,0.0,0.0,555.0
37133002400,5186.0,2799.0,2435.0,2257.0,2183.0,0.0,31.0,10.0,0.0,33.0,85.0,60.0,0.0,8.0,0.0,4.0,13.0,93.0,93.0,0.0,0.0,0.0,0.0,0.0,364.0,2387.0,1559.0,1017.0,944.0,0.0,49.0,13.0,11.0,0.0,473.0,348.0,0.0,54.0,0.0,22.0,49.0,69.0,0.0,0.0,0.0,19.0,23.0,27.0,828.0
37133002500,2426.0,1363.0,1219.0,1042.0,868.0,0.0,48.0,5.0,0.0,121.0,109.0,58.0,8.0,0.0,0.0,43.0,0.0,68.0,46.0,0.0,0.0,13.0,0.0,9.0,144.0,1063.0,766.0,555.0,331.0,52.0,45.0,61.0,0.0,66.0,181.0,39.0,0.0,8.0,11.0,41.0,82.0,30.0,18.0,0.0,0.0,0.0,0.0,12.0,297.0
37133002600,2020.0,872.0,741.0,545.0,545.0,0.0,0.0,0.0,0.0,0.0,194.0,133.0,20.0,12.0,0.0,0.0,29.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,131.0,1148.0,754.0,549.0,455.0,0.0,0.0,13.0,0.0,81.0,184.0,55.0,0.0,0.0,0.0,65.0,64.0,21.0,15.0,0.0,0.0,0.0,0.0,6.0,394.0
37133002801,1551.0,763.0,281.0,281.0,259.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,482.0,788.0,326.0,229.0,128.0,0.0,59.0,16.0,0.0,26.0,97.0,55.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,462.0
37133002802,1145.0,643.0,523.0,495.0,495.0,0.0,0.0,0.0,0.0,0.0,28.0,5.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,502.0,268.0,230.0,68.0,0.0,162.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234.0
37133002803,4286.0,2257.0,2039.0,1919.0,1858.0,0.0,61.0,0.0,0.0,0.0,119.0,67.0,0.0,46.0,0.0,0.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,218.0,2029.0,1544.0,1126.0,1013.0,43.0,20.0,50.0,0.0,0.0,376.0,157.0,0.0,46.0,55.0,118.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,42.0,485.0
37133990100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37135010701,1224.0,629.0,519.0,481.0,388.0,8.0,25.0,0.0,0.0,60.0,23.0,9.0,0.0,3.0,6.0,0.0,5.0,15.0,0.0,0.0,6.0,0.0,5.0,4.0,110.0,595.0,458.0,276.0,248.0,0.0,4.0,20.0,0.0,4.0,157.0,102.0,0.0,3.0,9.0,24.0,19.0,25.0,0.0,0.0,13.0,5.0,3.0,4.0,137.0
37135010705,3111.0,1678.0,1420.0,1200.0,1021.0,28.0,42.0,71.0,13.0,25.0,195.0,110.0,12.0,0.0,27.0,46.0,0.0,25.0,12.0,0.0,13.0,0.0,0.0,0.0,258.0,1433.0,1311.0,821.0,590.0,36.0,80.0,0.0,115.0,0.0,335.0,93.0,81.0,49.0,12.0,44.0,56.0,155.0,72.0,0.0,28.0,11.0,0.0,44.0,122.0
37135010706,1968.0,978.0,792.0,723.0,626.0,0.0,8.0,43.0,0.0,46.0,35.0,7.0,0.0,9.0,0.0,5.0,14.0,34.0,0.0,0.0,25.0,6.0,0.0,3.0,186.0,990.0,781.0,516.0,457.0,0.0,21.0,13.0,11.0,14.0,198.0,98.0,5.0,38.0,25.0,10.0,22.0,67.0,14.0,0.0,10.0,0.0,20.0,23.0,209.0
37135010707,2322.0,983.0,820.0,721.0,619.0,24.0,51.0,11.0,12.0,4.0,65.0,5.0,0.0,0.0,32.0,0.0,28.0,34.0,34.0,0.0,0.0,0.0,0.0,0.0,163.0,1339.0,1118.0,835.0,568.0,36.0,125.0,40.0,47.0,19.0,232.0,114.0,0.0,20.0,0.0,46.0,52.0,51.0,0.0,0.0,0.0,0.0,0.0,51.0,221.0
37135010708,2378.0,1145.0,1099.0,1062.0,790.0,134.0,0.0,11.0,17.0,110.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,46.0,1233.0,988.0,647.0,459.0,20.0,8.0,88.0,0.0,72.0,106.0,52.0,0.0,12.0,34.0,0.0,8.0,235.0,169.0,0.0,19.0,0.0,0.0,47.0,245.0
37135010709,1443.0,776.0,465.0,358.0,211.0,15.0,67.0,0.0,0.0,65.0,102.0,65.0,0.0,0.0,25.0,0.0,12.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,311.0,667.0,621.0,463.0,368.0,34.0,19.0,13.0,29.0,0.0,157.0,60.0,0.0,63.0,34.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,46.0
37135010710,2077.0,1027.0,915.0,727.0,567.0,52.0,29.0,13.0,66.0,0.0,179.0,41.0,12.0,65.0,11.0,0.0,50.0,9.0,0.0,0.0,0.0,0.0,9.0,0.0,112.0,1050.0,781.0,597.0,512.0,0.0,32.0,33.0,0.0,20.0,154.0,110.0,34.0,0.0,4.0,6.0,0.0,30.0,14.0,0.0,0.0,0.0,0.0,16.0,269.0
37135010802,2937.0,1487.0,1251.0,1049.0,947.0,23.0,46.0,0.0,0.0,33.0,172.0,81.0,11.0,0.0,40.0,30.0,10.0,30.0,16.0,0.0,0.0,14.0,0.0,0.0,236.0,1450.0,1303.0,944.0,890.0,0.0,17.0,21.0,0.0,16.0,249.0,126.0,8.0,67.0,39.0,0.0,9.0,110.0,10.0,0.0,33.0,0.0,0.0,67.0,147.0
37135010803,2197.0,1013.0,790.0,693.0,589.0,8.0,15.0,20.0,15.0,46.0,43.0,23.0,1.0,2.0,0.0,7.0,10.0,54.0,13.0,0.0,20.0,0.0,14.0,7.0,223.0,1184.0,984.0,639.0,586.0,2.0,4.0,10.0,16.0,21.0,163.0,70.0,3.0,13.0,22.0,2.0,53.0,182.0,39.0,0.0,4.0,7.0,3.0,129.0,200.0
37135010804,1249.0,606.0,524.0,470.0,452.0,0.0,3.0,11.0,1.0,3.0,46.0,13.0,0.0,5.0,15.0,6.0,7.0,8.0,0.0,0.0,0.0,2.0,1.0,5.0,82.0,643.0,546.0,336.0,286.0,0.0,0.0,5.0,45.0,0.0,190.0,30.0,2.0,124.0,1.0,29.0,4.0,20.0,3.0,1.0,0.0,16.0,0.0,0.0,97.0
37135010902,4361.0,2202.0,1752.0,1578.0,1302.0,96.0,79.0,3.0,7.0,91.0,130.0,86.0,0.0,3.0,13.0,0.0,28.0,44.0,7.0,0.0,0.0,0.0,0.0,37.0,450.0,2159.0,1421.0,1081.0,890.0,64.0,102.0,14.0,10.0,1.0,237.0,86.0,0.0,24.0,26.0,0.0,101.0,103.0,0.0,0.0,0.0,0.0,15.0,88.0,738.0
37135010903,1702.0,852.0,633.0,463.0,424.0,0.0,39.0,0.0,0.0,0.0,146.0,44.0,0.0,0.0,68.0,0.0,34.0,24.0,24.0,0.0,0.0,0.0,0.0,0.0,219.0,850.0,688.0,554.0,531.0,0.0,11.0,12.0,0.0,0.0,94.0,74.0,0.0,0.0,0.0,0.0,20.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,162.0
37135010904,2487.0,1335.0,976.0,915.0,814.0,88.0,13.0,0.0,0.0,0.0,61.0,12.0,0.0,21.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,359.0,1152.0,779.0,535.0,463.0,0.0,0.0,0.0,45.0,27.0,215.0,82.0,13.0,12.0,0.0,0.0,108.0,29.0,0.0,0.0,29.0,0.0,0.0,0.0,373.0
37135011001,2801.0,1373.0,1071.0,875.0,804.0,0.0,48.0,0.0,23.0,0.0,157.0,22.0,0.0,0.0,16.0,43.0,76.0,39.0,15.0,0.0,0.0,0.0,12.0,12.0,302.0,1428.0,1293.0,1098.0,881.0,56.0,113.0,21.0,7.0,20.0,136.0,122.0,0.0,14.0,0.0,0.0,0.0,59.0,42.0,0.0,17.0,0.0,0.0,0.0,135.0
37135011002,2786.0,1197.0,834.0,776.0,657.0,0.0,119.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,24.0,0.0,29.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,363.0,1589.0,1159.0,855.0,704.0,0.0,97.0,5.0,0.0,49.0,196.0,126.0,16.0,0.0,0.0,0.0,54.0,108.0,23.0,0.0,0.0,0.0,68.0,17.0,430.0
37135011103,2797.0,1444.0,1041.0,861.0,730.0,0.0,15.0,0.0,64.0,52.0,171.0,50.0,0.0,35.0,58.0,13.0,15.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,403.0,1353.0,897.0,689.0,640.0,0.0,49.0,0.0,0.0,0.0,208.0,139.0,0.0,0.0,0.0,24.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,456.0
37135011104,881.0,420.0,333.0,268.0,238.0,0.0,0.0,14.0,14.0,2.0,42.0,0.0,2.0,0.0,0.0,28.0,12.0,23.0,20.0,0.0,3.0,0.0,0.0,0.0,87.0,461.0,401.0,319.0,238.0,0.0,68.0,11.0,0.0,2.0,69.0,56.0,0.0,0.0,0.0,13.0,0.0,13.0,0.0,0.0,13.0,0.0,0.0,0.0,60.0
37135011105,1915.0,889.0,821.0,802.0,746.0,0.0,38.0,18.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,1026.0,850.0,539.0,498.0,5.0,36.0,0.0,0.0,0.0,299.0,233.0,0.0,9.0,0.0,29.0,28.0,12.0,0.0,0.0,0.0,0.0,0.0,12.0,176.0
37135011106,1763.0,897.0,796.0,703.0,594.0,14.0,0.0,33.0,28.0,34.0,67.0,29.0,0.0,17.0,0.0,21.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,26.0,101.0,866.0,598.0,389.0,374.0,0.0,0.0,0.0,0.0,15.0,188.0,114.0,0.0,17.0,0.0,0.0,57.0,21.0,0.0,0.0,21.0,0.0,0.0,0.0,268.0
37135011107,2727.0,1346.0,1122.0,952.0,885.0,0.0,42.0,0.0,0.0,25.0,170.0,65.0,0.0,0.0,0.0,0.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224.0,1381.0,1033.0,617.0,465.0,19.0,0.0,65.0,0.0,68.0,416.0,176.0,24.0,0.0,28.0,27.0,161.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,348.0
37135011204,1785.0,833.0,719.0,569.0,504.0,17.0,19.0,0.0,0.0,29.0,27.0,18.0,0.0,0.0,0.0,0.0,9.0,123.0,20.0,0.0,0.0,92.0,11.0,0.0,114.0,952.0,705.0,517.0,466.0,0.0,37.0,4.0,0.0,10.0,113.0,59.0,0.0,18.0,0.0,21.0,15.0,75.0,9.0,0.0,12.0,0.0,0.0,54.0,247.0
37135011206,2646.0,1305.0,1089.0,791.0,629.0,0.0,32.0,25.0,46.0,59.0,182.0,81.0,0.0,0.0,0.0,0.0,101.0,116.0,19.0,0.0,0.0,27.0,0.0,70.0,216.0,1341.0,1162.0,814.0,721.0,19.0,0.0,24.0,22.0,28.0,258.0,170.0,0.0,45.0,11.0,0.0,32.0,90.0,11.0,0.0,0.0,21.0,23.0,35.0,179.0
37135011207,2784.0,1237.0,1059.0,732.0,647.0,24.0,34.0,0.0,19.0,8.0,296.0,158.0,0.0,0.0,26.0,0.0,112.0,31.0,0.0,0.0,0.0,0.0,0.0,31.0,178.0,1547.0,1225.0,988.0,806.0,5.0,28.0,7.0,104.0,38.0,191.0,13.0,0.0,90.0,0.0,44.0,44.0,46.0,0.0,0.0,15.0,31.0,0.0,0.0,322.0
37135011208,3533.0,1717.0,1489.0,1138.0,1061.0,39.0,33.0,5.0,0.0,0.0,241.0,48.0,0.0,0.0,0.0,193.0,0.0,110.0,39.0,0.0,0.0,26.0,24.0,21.0,228.0,1816.0,1588.0,1023.0,816.0,48.0,59.0,56.0,0.0,44.0,344.0,224.0,13.0,0.0,33.0,30.0,44.0,221.0,0.0,0.0,109.0,35.0,9.0,68.0,228.0
37135011209,2573.0,1162.0,836.0,562.0,437.0,0.0,93.0,32.0,0.0,0.0,49.0,49.0,0.0,0.0,0.0,0.0,0.0,225.0,30.0,0.0,0.0,0.0,0.0,195.0,326.0,1411.0,972.0,283.0,265.0,0.0,18.0,0.0,0.0,0.0,361.0,188.0,20.0,46.0,39.0,53.0,15.0,328.0,0.0,0.0,0.0,328.0,0.0,0.0,439.0
37135011210,1885.0,1078.0,900.0,737.0,597.0,46.0,45.0,45.0,4.0,0.0,163.0,50.0,43.0,0.0,15.0,42.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.0,807.0,709.0,631.0,511.0,0.0,67.0,29.0,0.0,24.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0,33.0,14.0,0.0,19.0,0.0,0.0,0.0,98.0
37135011211,1299.0,670.0,621.0,512.0,388.0,24.0,0.0,43.0,17.0,40.0,104.0,54.0,0.0,0.0,3.0,47.0,0.0,5.0,0.0,0.0,0.0,2.0,0.0,3.0,49.0,629.0,509.0,326.0,289.0,13.0,0.0,13.0,0.0,11.0,164.0,144.0,0.0,17.0,0.0,3.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,19.0,120.0
37135011300,2938.0,1228.0,979.0,554.0,314.0,0.0,17.0,57.0,29.0,137.0,366.0,115.0,9.0,79.0,56.0,71.0,36.0,59.0,22.0,0.0,0.0,0.0,10.0,27.0,249.0,1710.0,1360.0,372.0,220.0,0.0,22.0,26.0,8.0,96.0,457.0,123.0,28.0,103.0,25.0,89.0,89.0,531.0,0.0,0.0,113.0,41.0,368.0,9.0,350.0
37135011400,3245.0,1010.0,912.0,592.0,442.0,18.0,30.0,0.0,74.0,28.0,234.0,95.0,0.0,29.0,3.0,32.0,75.0,86.0,0.0,0.0,19.0,0.0,34.0,33.0,98.0,2235.0,1558.0,621.0,419.0,0.0,39.0,21.0,31.0,111.0,653.0,40.0,59.0,143.0,100.0,71.0,240.0,284.0,33.0,0.0,14.0,88.0,49.0,100.0,677.0
37135011500,1338.0,658.0,589.0,424.0,401.0,5.0,12.0,6.0,0.0,0.0,134.0,52.0,0.0,6.0,47.0,10.0,19.0,31.0,0.0,0.0,20.0,0.0,11.0,0.0,69.0,680.0,579.0,347.0,326.0,6.0,2.0,0.0,8.0,5.0,189.0,102.0,17.0,47.0,0.0,14.0,9.0,43.0,4.0,0.0,0.0,10.0,12.0,17.0,101.0
37135011601,2348.0,1025.0,673.0,219.0,49.0,0.0,9.0,83.0,23.0,55.0,298.0,18.0,0.0,24.0,54.0,114.0,88.0,156.0,13.0,0.0,0.0,8.0,89.0,46.0,352.0,1323.0,909.0,158.0,23.0,0.0,12.0,27.0,32.0,64.0,370.0,39.0,0.0,50.0,36.0,100.0,145.0,381.0,16.0,11.0,78.0,24.0,74.0,178.0,414.0
37135011602,6793.0,2875.0,1624.0,452.0,131.0,0.0,45.0,87.0,59.0,130.0,671.0,111.0,0.0,19.0,91.0,225.0,225.0,501.0,0.0,0.0,13.0,67.0,235.0,186.0,1251.0,3918.0,2026.0,373.0,83.0,0.0,16.0,89.0,46.0,139.0,1040.0,134.0,0.0,209.0,117.0,134.0,446.0,613.0,66.0,0.0,100.0,116.0,92.0,239.0,1892.0
37135011700,4869.0,2546.0,1927.0,1095.0,504.0,0.0,112.0,81.0,64.0,334.0,554.0,139.0,8.0,70.0,56.0,70.0,211.0,278.0,107.0,0.0,0.0,12.0,20.0,139.0,619.0,2323.0,1770.0,636.0,347.0,8.0,62.0,32.0,120.0,67.0,669.0,103.0,42.0,164.0,26.0,165.0,169.0,465.0,92.0,14.0,93.0,63.0,71.0,132.0,553.0
37135011800,2132.0,945.0,846.0,492.0,368.0,17.0,44.0,7.0,21.0,35.0,273.0,43.0,50.0,55.0,46.0,49.0,30.0,81.0,10.0,0.0,8.0,0.0,43.0,20.0,99.0,1187.0,876.0,540.0,412.0,46.0,5.0,0.0,26.0,51.0,221.0,104.0,3.0,26.0,47.0,41.0,0.0,115.0,15.0,0.0,0.0,37.0,22.0,41.0,311.0
37135011902,3157.0,1470.0,1120.0,983.0,872.0,0.0,61.0,40.0,3.0,7.0,109.0,53.0,12.0,18.0,0.0,8.0,18.0,28.0,0.0,0.0,0.0,0.0,0.0,28.0,350.0,1687.0,1120.0,712.0,666.0,10.0,0.0,9.0,18.0,9.0,247.0,69.0,6.0,72.0,22.0,58.0,20.0,161.0,29.0,0.0,12.0,31.0,38.0,51.0,567.0
37135011903,1181.0,511.0,412.0,327.0,284.0,5.0,22.0,0.0,0.0,16.0,85.0,14.0,0.0,0.0,16.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,670.0,544.0,372.0,356.0,0.0,16.0,0.0,0.0,0.0,145.0,102.0,4.0,0.0,12.0,0.0,27.0,27.0,0.0,0.0,0.0,11.0,0.0,16.0,126.0
37135011904,1717.0,813.0,642.0,548.0,510.0,15.0,18.0,0.0,5.0,0.0,37.0,14.0,0.0,0.0,17.0,6.0,0.0,57.0,0.0,0.0,0.0,14.0,20.0,23.0,171.0,904.0,696.0,410.0,364.0,0.0,28.0,11.0,0.0,7.0,221.0,50.0,5.0,61.0,0.0,60.0,45.0,65.0,0.0,0.0,0.0,0.0,13.0,52.0,208.0
37135012101,2288.0,1046.0,793.0,599.0,540.0,0.0,0.0,0.0,28.0,31.0,78.0,0.0,0.0,16.0,0.0,0.0,62.0,116.0,0.0,0.0,0.0,74.0,0.0,42.0,253.0,1242.0,884.0,774.0,613.0,0.0,34.0,56.0,17.0,54.0,87.0,56.0,0.0,16.0,0.0,15.0,0.0,23.0,0.0,0.0,12.0,0.0,0.0,11.0,358.0
37135012102,896.0,453.0,368.0,292.0,220.0,22.0,0.0,13.0,37.0,0.0,76.0,23.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,443.0,388.0,318.0,318.0,0.0,0.0,0.0,0.0,0.0,70.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0
37135012103,1686.0,683.0,638.0,577.0,481.0,0.0,51.0,0.0,0.0,45.0,61.0,0.0,0.0,41.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,1003.0,886.0,691.0,585.0,31.0,37.0,38.0,0.0,0.0,170.0,60.0,0.0,0.0,55.0,10.0,45.0,25.0,0.0,0.0,0.0,0.0,0.0,25.0,117.0
